lat,lon,stn,name,country
25.375,-14.625,26955,MASPALOMAS,SPAIN
25.375,-14.375,26943,SAN BARTOLOME TIRAJANA  EL MATORRAL,SPAIN
25.375,-14.125,26880,PAJARA,SPAIN
25.375,-13.875,26880,PAJARA,SPAIN
25.375,-13.625,26880,PAJARA,SPAIN
25.375,-13.375,26880,PAJARA,SPAIN
25.375,-13.125,26880,PAJARA,SPAIN
25.375,-12.875,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.375,-12.625,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.375,-12.375,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.375,-12.125,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.375,-11.875,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.375,-11.625,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.375,-11.375,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.375,-11.125,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.375,-10.875,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.375,-10.625,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.625,-14.625,26955,MASPALOMAS,SPAIN
25.625,-14.375,26880,PAJARA,SPAIN
25.625,-14.125,26880,PAJARA,SPAIN
25.625,-13.875,26880,PAJARA,SPAIN
25.625,-13.625,26880,PAJARA,SPAIN
25.625,-13.375,26880,PAJARA,SPAIN
25.625,-13.125,26880,PAJARA,SPAIN
25.625,-12.875,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.625,-12.625,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.625,-12.375,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.625,-12.125,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.625,-11.875,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.625,-11.625,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.625,-11.375,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.625,-11.125,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.625,-10.875,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.625,-10.625,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.625,-10.375,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.875,-14.375,26880,PAJARA,SPAIN
25.875,-14.125,26880,PAJARA,SPAIN
25.875,-13.875,26880,PAJARA,SPAIN
25.875,-13.625,26880,PAJARA,SPAIN
25.875,-13.375,26880,PAJARA,SPAIN
25.875,-13.125,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.875,-12.875,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.875,-12.625,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.875,-12.375,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.875,-12.125,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.875,-11.875,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.875,-11.625,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.875,-11.375,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.875,-11.125,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.875,-10.875,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.875,-10.625,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
25.875,-10.375,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.125,-14.375,26880,PAJARA,SPAIN
26.125,-14.125,26880,PAJARA,SPAIN
26.125,-13.875,26880,PAJARA,SPAIN
26.125,-13.625,26880,PAJARA,SPAIN
26.125,-13.375,26880,PAJARA,SPAIN
26.125,-13.125,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.125,-12.875,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.125,-12.625,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.125,-12.375,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.125,-12.125,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.125,-11.875,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.125,-11.625,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.125,-11.375,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.125,-11.125,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.125,-10.875,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.125,-10.625,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.125,-10.375,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.125,-10.125,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.125,-9.875,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.375,-13.875,26880,PAJARA,SPAIN
26.375,-13.625,26880,PAJARA,SPAIN
26.375,-13.375,26880,PAJARA,SPAIN
26.375,-13.125,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.375,-12.875,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.375,-12.625,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.375,-12.375,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.375,-12.125,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.375,-11.875,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.375,-11.625,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.375,-11.375,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.375,-11.125,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.375,-10.875,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.375,-10.625,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.375,-10.375,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.375,-10.125,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.375,-9.875,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.625,-13.625,26880,PAJARA,SPAIN
26.625,-13.375,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.625,-13.125,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.625,-12.875,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.625,-12.625,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.625,-12.375,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.625,-12.125,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.625,-11.875,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.625,-11.625,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.625,-11.375,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.625,-11.125,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.625,-10.875,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.625,-10.625,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.625,-10.375,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.625,-10.125,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.625,-9.875,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.625,-9.625,2970,LANZAROTE AEROPUERTO,SPAIN
26.875,-13.375,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.875,-13.125,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.875,-12.875,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.875,-12.625,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.875,-12.375,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.875,-12.125,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.875,-11.875,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
26.875,-11.625,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.875,-11.375,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.875,-11.125,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.875,-10.875,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.875,-10.625,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.875,-10.375,3940,FUERTEVENTURA AEROPUERTO,SPAIN
26.875,-10.125,2970,LANZAROTE AEROPUERTO,SPAIN
26.875,-9.875,2970,LANZAROTE AEROPUERTO,SPAIN
26.875,-9.625,26871,HARIA,SPAIN
27.125,-13.375,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
27.125,-13.125,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
27.125,-12.875,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
27.125,-12.625,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
27.125,-12.375,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
27.125,-12.125,3940,FUERTEVENTURA AEROPUERTO,SPAIN
27.125,-11.875,3940,FUERTEVENTURA AEROPUERTO,SPAIN
27.125,-11.625,3940,FUERTEVENTURA AEROPUERTO,SPAIN
27.125,-11.375,3940,FUERTEVENTURA AEROPUERTO,SPAIN
27.125,-11.125,3940,FUERTEVENTURA AEROPUERTO,SPAIN
27.125,-10.875,3940,FUERTEVENTURA AEROPUERTO,SPAIN
27.125,-10.625,2970,LANZAROTE AEROPUERTO,SPAIN
27.125,-10.375,2970,LANZAROTE AEROPUERTO,SPAIN
27.125,-10.125,26871,HARIA,SPAIN
27.125,-9.875,26871,HARIA,SPAIN
27.125,-9.625,26871,HARIA,SPAIN
27.125,-9.375,26871,HARIA,SPAIN
27.375,-13.125,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
27.375,-12.875,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
27.375,-12.625,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
27.375,-12.375,3940,FUERTEVENTURA AEROPUERTO,SPAIN
27.375,-12.125,3940,FUERTEVENTURA AEROPUERTO,SPAIN
27.375,-11.875,3940,FUERTEVENTURA AEROPUERTO,SPAIN
27.375,-11.625,3940,FUERTEVENTURA AEROPUERTO,SPAIN
27.375,-11.375,3940,FUERTEVENTURA AEROPUERTO,SPAIN
27.375,-11.125,2970,LANZAROTE AEROPUERTO,SPAIN
27.375,-10.875,2970,LANZAROTE AEROPUERTO,SPAIN
27.375,-10.625,26871,HARIA,SPAIN
27.375,-10.375,26871,HARIA,SPAIN
27.375,-10.125,26871,HARIA,SPAIN
27.375,-9.875,26871,HARIA,SPAIN
27.375,-9.625,26871,HARIA,SPAIN
27.375,-9.375,26871,HARIA,SPAIN
27.625,-13.125,26881,TUINEJE PUERTO GRAN TARAJAL,SPAIN
27.625,-12.875,3940,FUERTEVENTURA AEROPUERTO,SPAIN
27.625,-12.625,3940,FUERTEVENTURA AEROPUERTO,SPAIN
27.625,-12.375,3940,FUERTEVENTURA AEROPUERTO,SPAIN
27.625,-12.125,3940,FUERTEVENTURA AEROPUERTO,SPAIN
27.625,-11.875,3940,FUERTEVENTURA AEROPUERTO,SPAIN
27.625,-11.625,2970,LANZAROTE AEROPUERTO,SPAIN
27.625,-11.375,2970,LANZAROTE AEROPUERTO,SPAIN
27.625,-11.125,2970,LANZAROTE AEROPUERTO,SPAIN
27.625,-10.875,26871,HARIA,SPAIN
27.625,-10.625,26871,HARIA,SPAIN
27.625,-10.375,26871,HARIA,SPAIN
27.625,-10.125,26871,HARIA,SPAIN
27.625,-9.875,26871,HARIA,SPAIN
27.625,-9.625,26871,HARIA,SPAIN
27.625,-9.375,26871,HARIA,SPAIN
27.625,-9.125,26871,HARIA,SPAIN
27.875,-15.625,26937,SAN BARTOLOME TIRAJANA  LOMO P. ALFONSO,SPAIN
27.875,-12.875,3940,FUERTEVENTURA AEROPUERTO,SPAIN
27.875,-12.625,3940,FUERTEVENTURA AEROPUERTO,SPAIN
27.875,-12.375,3940,FUERTEVENTURA AEROPUERTO,SPAIN
27.875,-12.125,3940,FUERTEVENTURA AEROPUERTO,SPAIN
27.875,-11.875,2970,LANZAROTE AEROPUERTO,SPAIN
27.875,-11.625,2970,LANZAROTE AEROPUERTO,SPAIN
27.875,-11.375,26871,HARIA,SPAIN
27.875,-11.125,26871,HARIA,SPAIN
27.875,-10.875,26871,HARIA,SPAIN
27.875,-10.625,26871,HARIA,SPAIN
27.875,-10.375,26871,HARIA,SPAIN
27.875,-10.125,26871,HARIA,SPAIN
27.875,-9.875,26871,HARIA,SPAIN
27.875,-9.625,26871,HARIA,SPAIN
27.875,-9.375,26871,HARIA,SPAIN
27.875,-9.125,26871,HARIA,SPAIN
28.125,-16.625,26901,CITFAGRO_13_VILAFLOR,SPAIN
28.125,-11.875,26871,HARIA,SPAIN
28.125,-11.625,26871,HARIA,SPAIN
28.125,-11.375,26871,HARIA,SPAIN
28.125,-11.125,26871,HARIA,SPAIN
28.125,-10.875,26871,HARIA,SPAIN
28.125,-10.625,26871,HARIA,SPAIN
28.125,-10.375,26871,HARIA,SPAIN
28.125,-10.125,26871,HARIA,SPAIN
28.125,-9.875,26871,HARIA,SPAIN
28.125,-9.625,26871,HARIA,SPAIN
28.125,-9.375,26871,HARIA,SPAIN
28.125,-9.125,26871,HARIA,SPAIN
28.125,-8.875,26871,HARIA,SPAIN
28.375,-16.375,26907,CITFAGRO_96_ARAYA,SPAIN
28.375,-11.375,26871,HARIA,SPAIN
28.375,-11.125,26871,HARIA,SPAIN
28.375,-10.875,26871,HARIA,SPAIN
28.375,-10.625,26871,HARIA,SPAIN
28.375,-10.375,26871,HARIA,SPAIN
28.375,-10.125,26871,HARIA,SPAIN
28.375,-9.875,26871,HARIA,SPAIN
28.375,-9.625,26871,HARIA,SPAIN
28.375,-9.375,26871,HARIA,SPAIN
28.375,-9.125,26871,HARIA,SPAIN
28.375,-8.875,26871,HARIA,SPAIN
28.625,-17.875,26876,EL PASO,SPAIN
28.625,-13.875,26883,LA OLIVA,SPAIN
28.625,-11.125,26871,HARIA,SPAIN
28.625,-10.875,26871,HARIA,SPAIN
28.625,-10.625,26871,HARIA,SPAIN
28.625,-10.375,26871,HARIA,SPAIN
28.625,-10.125,26871,HARIA,SPAIN
28.625,-9.875,26871,HARIA,SPAIN
28.625,-9.625,26871,HARIA,SPAIN
28.625,-9.375,26871,HARIA,SPAIN
28.625,-9.125,26871,HARIA,SPAIN
28.625,-8.875,26871,HARIA,SPAIN
28.875,-10.375,26871,HARIA,SPAIN
28.875,-10.125,26871,HARIA,SPAIN
28.875,-9.875,26871,HARIA,SPAIN
28.875,-9.625,26871,HARIA,SPAIN
28.875,-9.375,26871,HARIA,SPAIN
28.875,-9.125,26871,HARIA,SPAIN
28.875,-8.875,26871,HARIA,SPAIN
29.125,-10.375,26871,HARIA,SPAIN
29.125,-10.125,26871,HARIA,SPAIN
29.125,-9.875,26871,HARIA,SPAIN
29.125,-9.625,26871,HARIA,SPAIN
29.125,-9.375,26871,HARIA,SPAIN
29.125,-9.125,26871,HARIA,SPAIN
29.125,-8.875,26871,HARIA,SPAIN
29.375,-9.875,26871,HARIA,SPAIN
29.375,-9.625,26871,HARIA,SPAIN
29.375,-9.375,26871,HARIA,SPAIN
29.375,-9.125,26871,HARIA,SPAIN
29.375,-8.875,26871,HARIA,SPAIN
29.625,-9.875,26956,TEGUISE,SPAIN
29.625,-9.625,26956,TEGUISE,SPAIN
29.625,-9.375,26871,HARIA,SPAIN
29.625,-9.125,26871,HARIA,SPAIN
29.625,-8.875,26871,HARIA,SPAIN
29.875,-9.625,26956,TEGUISE,SPAIN
29.875,-9.375,26956,TEGUISE,SPAIN
29.875,-9.125,26956,TEGUISE,SPAIN
29.875,-8.875,26956,TEGUISE,SPAIN
30.125,-9.625,26956,TEGUISE,SPAIN
30.125,-9.375,26956,TEGUISE,SPAIN
30.125,-9.125,26956,TEGUISE,SPAIN
30.125,-8.875,26956,TEGUISE,SPAIN
30.375,-9.375,26956,TEGUISE,SPAIN
30.375,-9.125,26956,TEGUISE,SPAIN
30.375,-8.875,26956,TEGUISE,SPAIN
30.625,-9.625,26956,TEGUISE,SPAIN
30.625,-9.375,26956,TEGUISE,SPAIN
30.625,-9.125,26956,TEGUISE,SPAIN
30.625,-8.875,26956,TEGUISE,SPAIN
30.875,-9.625,26956,TEGUISE,SPAIN
30.875,-9.375,26956,TEGUISE,SPAIN
30.875,-9.125,26956,TEGUISE,SPAIN
31.125,-9.625,26956,TEGUISE,SPAIN
31.125,-9.375,26956,TEGUISE,SPAIN
31.125,-9.125,26956,TEGUISE,SPAIN
31.375,-9.625,26956,TEGUISE,SPAIN
31.375,-9.375,26956,TEGUISE,SPAIN
31.625,-9.625,26956,TEGUISE,SPAIN
31.625,-9.375,26956,TEGUISE,SPAIN
31.625,-6.375,3926,CEUTA,SPAIN
31.625,-6.125,3926,CEUTA,SPAIN
31.625,-5.875,3926,CEUTA,SPAIN
31.875,-7.375,3926,CEUTA,SPAIN
31.875,-7.125,3926,CEUTA,SPAIN
31.875,-6.875,3926,CEUTA,SPAIN
31.875,-6.625,3926,CEUTA,SPAIN
31.875,-6.375,3926,CEUTA,SPAIN
31.875,-6.125,3926,CEUTA,SPAIN
31.875,-5.875,3926,CEUTA,SPAIN
31.875,-5.625,3926,CEUTA,SPAIN
31.875,-5.375,3926,CEUTA,SPAIN
31.875,-5.125,3926,CEUTA,SPAIN
31.875,-4.875,1389,MELILLA,SPAIN
31.875,-4.625,1389,MELILLA,SPAIN
31.875,-4.375,1389,MELILLA,SPAIN
32.125,-8.375,27400,BARBATE,SPAIN
32.125,-8.125,27400,BARBATE,SPAIN
32.125,-7.875,1406,TARIFA,SPAIN
32.125,-7.625,1406,TARIFA,SPAIN
32.125,-7.375,1406,TARIFA,SPAIN
32.125,-7.125,3926,CEUTA,SPAIN
32.125,-6.875,3926,CEUTA,SPAIN
32.125,-6.625,3926,CEUTA,SPAIN
32.125,-6.375,3926,CEUTA,SPAIN
32.125,-6.125,3926,CEUTA,SPAIN
32.125,-5.875,3926,CEUTA,SPAIN
32.125,-5.625,3926,CEUTA,SPAIN
32.125,-5.375,3926,CEUTA,SPAIN
32.125,-5.125,3926,CEUTA,SPAIN
32.125,-4.875,1389,MELILLA,SPAIN
32.125,-4.625,1389,MELILLA,SPAIN
32.125,-4.375,1389,MELILLA,SPAIN
32.125,-4.125,1389,MELILLA,SPAIN
32.125,-3.875,1389,MELILLA,SPAIN
32.125,-3.625,1389,MELILLA,SPAIN
32.125,-3.375,1389,MELILLA,SPAIN
32.125,-3.125,1389,MELILLA,SPAIN
32.125,-2.875,1389,MELILLA,SPAIN
32.125,35.125,124,Tel Aviv Sede Dov,ISRAEL
32.125,35.375,132,Jerusalem Central,ISRAEL
32.125,35.625,132,Jerusalem Central,ISRAEL
32.375,-8.875,26380,Faro,PORTUGAL
32.375,-8.625,27400,BARBATE,SPAIN
32.375,-8.375,27400,BARBATE,SPAIN
32.375,-8.125,27400,BARBATE,SPAIN
32.375,-7.875,27400,BARBATE,SPAIN
32.375,-7.625,1406,TARIFA,SPAIN
32.375,-7.375,1406,TARIFA,SPAIN
32.375,-7.125,3926,CEUTA,SPAIN
32.375,-6.875,3926,CEUTA,SPAIN
32.375,-6.625,3926,CEUTA,SPAIN
32.375,-6.375,3926,CEUTA,SPAIN
32.375,-6.125,3926,CEUTA,SPAIN
32.375,-5.875,3926,CEUTA,SPAIN
32.375,-5.625,3926,CEUTA,SPAIN
32.375,-5.375,3926,CEUTA,SPAIN
32.375,-5.125,3926,CEUTA,SPAIN
32.375,-4.875,1389,MELILLA,SPAIN
32.375,-4.625,1389,MELILLA,SPAIN
32.375,-4.375,1389,MELILLA,SPAIN
32.375,-4.125,1389,MELILLA,SPAIN
32.375,-3.875,1389,MELILLA,SPAIN
32.375,-3.625,1389,MELILLA,SPAIN
32.375,-3.375,1389,MELILLA,SPAIN
32.375,-3.125,1389,MELILLA,SPAIN
32.375,-2.875,1389,MELILLA,SPAIN
32.375,-2.625,1389,MELILLA,SPAIN
32.375,-2.375,1389,MELILLA,SPAIN
32.375,-2.125,1389,MELILLA,SPAIN
32.375,-1.875,1389,MELILLA,SPAIN
32.375,35.125,124,Tel Aviv Sede Dov,ISRAEL
32.375,35.375,130,Har Kenaan,ISRAEL
32.375,35.625,130,Har Kenaan,ISRAEL
32.375,35.875,130,Har Kenaan,ISRAEL
32.375,36.125,11410,Merom Golan Picman,ISRAEL
32.625,-16.875,26376,Funchal / Observatorio,PORTUGAL
32.625,-8.875,26380,Faro,PORTUGAL
32.625,-8.625,26380,Faro,PORTUGAL
32.625,-8.375,27400,BARBATE,SPAIN
32.625,-8.125,27400,BARBATE,SPAIN
32.625,-7.875,27400,BARBATE,SPAIN
32.625,-7.625,1406,TARIFA,SPAIN
32.625,-7.375,1406,TARIFA,SPAIN
32.625,-7.125,1406,TARIFA,SPAIN
32.625,-6.875,3926,CEUTA,SPAIN
32.625,-6.625,3926,CEUTA,SPAIN
32.625,-6.375,3926,CEUTA,SPAIN
32.625,-6.125,3926,CEUTA,SPAIN
32.625,-5.875,3926,CEUTA,SPAIN
32.625,-5.625,3926,CEUTA,SPAIN
32.625,-5.375,3926,CEUTA,SPAIN
32.625,-5.125,3926,CEUTA,SPAIN
32.625,-4.875,1389,MELILLA,SPAIN
32.625,-4.625,1389,MELILLA,SPAIN
32.625,-4.375,1389,MELILLA,SPAIN
32.625,-4.125,1389,MELILLA,SPAIN
32.625,-3.875,1389,MELILLA,SPAIN
32.625,-3.625,1389,MELILLA,SPAIN
32.625,-3.375,1389,MELILLA,SPAIN
32.625,-3.125,1389,MELILLA,SPAIN
32.625,-2.875,1389,MELILLA,SPAIN
32.625,-2.625,1389,MELILLA,SPAIN
32.625,-2.375,1389,MELILLA,SPAIN
32.625,-2.125,1389,MELILLA,SPAIN
32.625,-1.875,1389,MELILLA,SPAIN
32.625,-1.625,1389,MELILLA,SPAIN
32.625,-1.375,1389,MELILLA,SPAIN
32.625,-1.125,1389,MELILLA,SPAIN
32.625,-0.875,1389,MELILLA,SPAIN
32.625,-0.625,1389,MELILLA,SPAIN
32.625,-0.375,1389,MELILLA,SPAIN
32.625,35.125,130,Har Kenaan,ISRAEL
32.625,35.375,130,Har Kenaan,ISRAEL
32.625,35.625,130,Har Kenaan,ISRAEL
32.625,35.875,130,Har Kenaan,ISRAEL
32.625,36.125,11410,Merom Golan Picman,ISRAEL
32.625,36.375,11410,Merom Golan Picman,ISRAEL
32.625,36.625,11410,Merom Golan Picman,ISRAEL
32.625,36.875,11410,Merom Golan Picman,ISRAEL
32.625,37.125,11410,Merom Golan Picman,ISRAEL
32.625,38.375,11410,Merom Golan Picman,ISRAEL
32.625,38.625,11410,Merom Golan Picman,ISRAEL
32.625,38.875,11410,Merom Golan Picman,ISRAEL
32.625,39.125,11410,Merom Golan Picman,ISRAEL
32.875,-8.625,26380,Faro,PORTUGAL
32.875,-8.375,27400,BARBATE,SPAIN
32.875,-8.125,27400,BARBATE,SPAIN
32.875,-7.875,27400,BARBATE,SPAIN
32.875,-7.625,27400,BARBATE,SPAIN
32.875,-7.375,1406,TARIFA,SPAIN
32.875,-7.125,1406,TARIFA,SPAIN
32.875,-6.875,3926,CEUTA,SPAIN
32.875,-6.625,3926,CEUTA,SPAIN
32.875,-6.375,3926,CEUTA,SPAIN
32.875,-6.125,3926,CEUTA,SPAIN
32.875,-5.875,3926,CEUTA,SPAIN
32.875,-5.625,3926,CEUTA,SPAIN
32.875,-5.375,3926,CEUTA,SPAIN
32.875,-5.125,3926,CEUTA,SPAIN
32.875,-4.875,3926,CEUTA,SPAIN
32.875,-4.625,1389,MELILLA,SPAIN
32.875,-4.375,1389,MELILLA,SPAIN
32.875,-4.125,1389,MELILLA,SPAIN
32.875,-3.875,1389,MELILLA,SPAIN
32.875,-3.625,1389,MELILLA,SPAIN
32.875,-3.375,1389,MELILLA,SPAIN
32.875,-3.125,1389,MELILLA,SPAIN
32.875,-2.875,1389,MELILLA,SPAIN
32.875,-2.625,1389,MELILLA,SPAIN
32.875,-2.375,1389,MELILLA,SPAIN
32.875,-2.125,1389,MELILLA,SPAIN
32.875,-1.875,1389,MELILLA,SPAIN
32.875,-1.625,1389,MELILLA,SPAIN
32.875,-1.375,1389,MELILLA,SPAIN
32.875,-1.125,1389,MELILLA,SPAIN
32.875,-0.875,1389,MELILLA,SPAIN
32.875,-0.625,1389,MELILLA,SPAIN
32.875,-0.375,1389,MELILLA,SPAIN
32.875,-0.125,1389,MELILLA,SPAIN
32.875,0.125,311,El-Golea,ALGERIA
32.875,35.125,130,Har Kenaan,ISRAEL
32.875,35.375,130,Har Kenaan,ISRAEL
32.875,35.625,130,Har Kenaan,ISRAEL
32.875,35.875,11410,Merom Golan Picman,ISRAEL
32.875,36.125,11410,Merom Golan Picman,ISRAEL
32.875,36.375,11410,Merom Golan Picman,ISRAEL
32.875,36.625,11410,Merom Golan Picman,ISRAEL
32.875,36.875,11410,Merom Golan Picman,ISRAEL
32.875,37.125,11410,Merom Golan Picman,ISRAEL
32.875,37.375,11410,Merom Golan Picman,ISRAEL
32.875,37.625,11410,Merom Golan Picman,ISRAEL
32.875,37.875,11410,Merom Golan Picman,ISRAEL
32.875,38.125,11410,Merom Golan Picman,ISRAEL
32.875,38.375,11410,Merom Golan Picman,ISRAEL
32.875,38.625,11410,Merom Golan Picman,ISRAEL
32.875,38.875,11410,Merom Golan Picman,ISRAEL
32.875,39.125,11410,Merom Golan Picman,ISRAEL
32.875,39.375,11410,Merom Golan Picman,ISRAEL
33.125,-8.375,26380,Faro,PORTUGAL
33.125,-8.125,27400,BARBATE,SPAIN
33.125,-7.875,27400,BARBATE,SPAIN
33.125,-7.625,27400,BARBATE,SPAIN
33.125,-7.375,1406,TARIFA,SPAIN
33.125,-7.125,1406,TARIFA,SPAIN
33.125,-6.875,1406,TARIFA,SPAIN
33.125,-6.625,3926,CEUTA,SPAIN
33.125,-6.375,3926,CEUTA,SPAIN
33.125,-6.125,3926,CEUTA,SPAIN
33.125,-5.875,3926,CEUTA,SPAIN
33.125,-5.625,3926,CEUTA,SPAIN
33.125,-5.375,3926,CEUTA,SPAIN
33.125,-5.125,3926,CEUTA,SPAIN
33.125,-4.875,3926,CEUTA,SPAIN
33.125,-4.625,1389,MELILLA,SPAIN
33.125,-4.375,1389,MELILLA,SPAIN
33.125,-4.125,1389,MELILLA,SPAIN
33.125,-3.875,1389,MELILLA,SPAIN
33.125,-3.625,1389,MELILLA,SPAIN
33.125,-3.375,1389,MELILLA,SPAIN
33.125,-3.125,1389,MELILLA,SPAIN
33.125,-2.875,1389,MELILLA,SPAIN
33.125,-2.625,1389,MELILLA,SPAIN
33.125,-2.375,1389,MELILLA,SPAIN
33.125,-2.125,1389,MELILLA,SPAIN
33.125,-1.875,1389,MELILLA,SPAIN
33.125,-1.625,1389,MELILLA,SPAIN
33.125,-1.375,1389,MELILLA,SPAIN
33.125,-1.125,1389,MELILLA,SPAIN
33.125,-0.875,1389,MELILLA,SPAIN
33.125,-0.625,1389,MELILLA,SPAIN
33.125,-0.375,1389,MELILLA,SPAIN
33.125,-0.125,1389,MELILLA,SPAIN
33.125,0.125,311,El-Golea,ALGERIA
33.125,0.375,311,El-Golea,ALGERIA
33.125,0.625,311,El-Golea,ALGERIA
33.125,35.125,130,Har Kenaan,ISRAEL
33.125,35.375,130,Har Kenaan,ISRAEL
33.125,35.625,11410,Merom Golan Picman,ISRAEL
33.125,35.875,11410,Merom Golan Picman,ISRAEL
33.125,36.125,11410,Merom Golan Picman,ISRAEL
33.125,36.375,11410,Merom Golan Picman,ISRAEL
